Severity,Principal_Components_0,Principal_Components_1,Principal_Components_2,Principal_Components_3,Principal_Components_4,Principal_Components_5,Principal_Components_6,Principal_Components_7,Principal_Components_8,Principal_Components_9,Principal_Components_10,Principal_Components_11,Principal_Components_12,Principal_Components_13,Principal_Components_14,Principal_Components_15,Principal_Components_16,Principal_Components_17,Principal_Components_18,Principal_Components_19,Principal_Components_20,Principal_Components_21,Principal_Components_22,Principal_Components_23,Principal_Components_24,Principal_Components_25,Principal_Components_26,Principal_Components_27,Principal_Components_28,Principal_Components_29,Principal_Components_30,Principal_Components_31,Principal_Components_32,Principal_Components_33,Principal_Components_34,Principal_Components_35,Principal_Components_36,Principal_Components_37,Principal_Components_38,Principal_Components_39,Principal_Components_40,Principal_Components_41,Principal_Components_42,Principal_Components_43,Principal_Components_44,Principal_Components_45,Principal_Components_46,Principal_Components_47,Principal_Components_48,Principal_Components_49
macule,3223.7858263642447,-3174.5046574536586,-619.4870035003448,-1212.4289683019963,-1381.0233614130364,-154.80476250216643,-418.2347667679119,-1893.2115442101183,2704.122366745756,-21.91778212844871,-648.6452012395147,455.4211896902717,-208.12135753939296,-247.07774794917808,394.8834677258067,1214.0491638995388,512.7508603720969,414.3473737436699,22.042625102298835,-326.48240973036894,117.93545899644127,1588.7361942627288,1583.6551431475486,1506.9696311344665,915.1706423188856,-656.1842762187993,-1746.968897444451,1470.4344731853762,-649.9848568036615,-216.75069291178303,-146.5794588200706,-112.47733548095339,-590.7009164731139,686.2268699252438,-115.91450697140868,402.03989105774684,29.841787810809006,171.9179123003777,-556.0717236783587,480.4028238482495,-627.3160939605776,401.21491853433497,191.74342184400115,-587.0169614331685,-1144.9220109612475,434.95954432391414,81.61265748962401,-812.9788713754145,830.4348356308882,84.80703778556015
macule,4407.305581111759,2752.06346908204,532.3432011959119,-1515.6843720131972,-406.95931665534005,523.576526037158,-1811.509804254821,151.05054727212746,1095.9196338278016,911.7344448698559,760.1586764656652,-10.357470071481298,887.8644287381369,-440.5341279473257,209.24173973101375,-944.2103824543402,-788.5848981577994,-574.1813047820493,-130.27505180002322,818.5044514801439,-563.7061218177981,-205.7850250452588,1015.7859332840154,784.7697776827082,-1725.5484700813518,-463.1603346389703,-332.642308407268,534.0348049395457,-737.7444124952741,-483.93749013437656,-156.15291254003154,926.4099352839592,-140.61359917801923,-604.7650957001597,-440.75068259501126,486.6968314393456,-275.08903825563794,631.489922231825,-537.5925133766311,35.92618282258798,-713.8735417890638,-287.6112326798568,-1423.6033424644882,-24.166392118500823,-426.6279675238769,-160.36914684297108,-866.7593862606941,190.58372661488804,-162.73802165651026,660.1170184731185
macule,4084.336943338932,-2796.772520482559,-191.0702229232895,-1556.4581177328644,383.21062910236896,1647.478429798306,321.47276932746286,-1570.4145894194055,-304.95610032378806,179.2711378991414,-2456.5327951604604,-727.7169330662472,-1409.7318402177725,-34.50200481749556,151.9687284965877,-1887.1821711617565,-41.80206908852653,-509.32971485015054,-10.383031041819862,-1555.91393111851,571.2147669315548,389.3693860038014,1174.7179341132016,-54.512829488534855,116.16639575567973,321.5092683944126,1095.4047033161885,-7.981355210219096,-120.53841768380688,-938.6300530900634,591.408775611289,-193.89279955570078,-278.0176045369465,-891.0750042018229,-300.24968879412273,697.6005296764667,-334.77932009766414,-130.56275025404108,128.31562363610365,744.2549836375865,-83.33932316758742,800.9178480745909,-482.21773852029173,-247.78309202671628,698.3556094553358,-115.0837798217334,262.2109278416744,479.25840426550695,111.59832906954173,189.48693962669495
macule,5684.493627360336,-2645.147832446883,3122.950258973409,-2057.4374144957233,1852.7891554752089,-1867.215282558155,-952.4907026051195,-2280.732315018236,275.8923437026974,364.7287910591737,908.6360401126831,52.08504960775037,-380.33486700789683,268.95703145956804,3.5099822914034227,1224.12615075765,-909.6701269906457,944.6271484905786,-933.6305999641343,204.78544931317464,738.4309895992383,305.3098407458576,1465.9962311221939,222.32898724301725,-398.0966292520944,1021.3864860086032,-656.7995561485035,323.29900080763946,-1077.3713208015583,-557.5194309184886,1143.8519633809124,-142.44302601012438,-481.3677772581838,-651.6650166099326,939.1659525468747,188.54282332924402,-632.3351172984942,442.1403937015721,-396.0287723579937,898.7360700131376,250.78098967449563,1421.514019903076,1586.195425827041,1590.8522787098593,-462.72744725335883,-220.138280470746,-40.26057357032487,147.3504267700836,1004.1965623352138,392.3016285866805
macule,3715.9018805102264,-4003.2269662879617,797.2476363001699,-1281.542901485617,-341.72625192392,24.097760880377564,-50.22683470701527,600.6668558550623,903.7647904376952,-911.85898194173,1422.6468895014552,405.3896001660691,-1128.9107763707225,-103.6947528742063,1201.2950523428594,-1204.3234751337964,655.8570586103984,1132.7854533132368,233.88776378415378,-409.0720824120462,855.8215979957406,-132.32766469960518,-1248.2506502411343,-2060.3258405958145,71.48660771360635,598.9211604392831,1381.1453500803805,-288.55146591600067,1667.7502075534335,-1061.1825139465116,-313.2667925967772,339.7796957649143,-68.60226432383938,-462.55969042718203,-1031.233683161207,-157.04684745963755,309.2450108688534,521.8272394678462,43.171757317376986,47.71727223009821,-385.8460222552713,404.80088176924477,1055.5612341858684,1420.5670741628016,-265.10006120429716,-284.2760010144717,2.1184811922308513,-62.64464657751711,-154.0554658854866,1149.2716558471336
macule,2845.718865962652,-4090.941758382136,-974.8792007152176,-1262.2129908026375,-804.2149586661948,-223.67503224799432,-866.0496084257915,49.66236612159807,2448.4989601458415,-931.233625834853,-75.60502542748758,-6.578868952863047,-1283.114770773475,63.33145419977786,663.5765973562154,1321.3511673817375,1197.2025723643667,593.6734644178355,2.469917315920452,-390.74468961374583,1116.894135535276,1464.6686998760017,88.44432212988161,398.5488531264232,-486.717987219619,-237.3984931009407,84.98677718737656,1175.9086464881616,1723.8202735604868,766.7263768482319,-264.6094680188087,-583.998412943313,-350.4909331428604,-626.8712696929279,-262.71624458861476,549.2129665250842,-414.37691053526703,196.3623500427312,-38.00602373898513,595.8280851314128,160.54994645367816,778.5505830947764,-894.678539558681,-469.0914938029939,838.5808556744612,-5.018625974840155,222.08750808536038,-781.8177925933875,-789.8517771652502,739.5887140301104
macule,7875.418405172015,-3934.1307831265685,3191.7351408325935,-265.40436583214586,264.0785842235386,-2097.7973732487,1920.3014679655025,-1081.111187673869,930.7186047169865,515.8687597242131,1537.0290191631223,-1.3902894562736843,-129.64798680501315,687.7166991382154,-1668.2372310878168,20.125629307336425,-77.45846846603699,256.17843686785676,2477.7854405742364,369.9772426570848,-556.8093670293575,100.07990474771564,-86.9373016199578,-877.3998960754712,455.0028221896265,-574.0641026804727,-419.19766336656517,-282.5012760304731,1681.0215955092367,-69.25635550653276,1606.793409804315,-811.7177450552072,855.1322598353298,396.3244823657413,73.33495836131513,-524.1301752526573,-1099.951395377701,-125.2348997609757,277.7043898425892,-1814.9923411412226,-780.930827954918,73.52881603348426,-253.26256887996556,-885.6842447334232,235.6914805564814,-507.5763644346483,270.0452281301559,-650.1506014392218,288.1219462131133,155.91090368059048
macule,4756.560947905232,6129.671497695034,336.04079533002863,-62.811963681442386,-1214.1898700277127,1602.6853034332955,1791.155676943096,-613.2579579538736,-1906.8257383692687,-578.1960182948973,2071.4971851809487,-9.789010608255449,655.5467842654451,-101.09318438475935,1543.4096933521844,130.9821265941459,1114.7063802860978,-102.20519548883362,181.37766169637277,1910.3762890259247,529.1332006005862,-765.6247778374226,443.4717480057564,-413.9999577922405,511.1732635622733,-1148.9333640512818,172.85109344324883,376.68658429274956,-991.892127838772,673.2051960928761,-632.0101779904027,656.4104173879441,-741.6743542139853,-463.1337880045156,-84.53788516213166,-942.9941627883084,71.05818454759698,-959.4742352141419,-236.76472582032716,-19.847434459740786,-770.1102568117536,-278.61216324672165,259.4985247883733,-378.13817204267883,-84.35132946135407,125.24871268559689,-44.55017616475439,871.0839427373263,955.3029262693863,-600.4783345533798
macule,3337.5020694854447,4720.333820487007,-119.62144565571887,-1237.0466369617998,-241.44681510412903,3329.0568080551984,-1443.1256626394384,-1923.4176407492214,-1287.6957048859842,782.1055267593099,890.8085111014339,345.23679204930266,883.7899048608045,-471.4465864182246,114.75531927849731,-2993.682247150009,-403.07995960541,-1680.0506363612567,-61.82667098667482,502.2537133511683,-39.32358875072428,169.65850440214575,132.1290017511012,-120.13160172877318,304.7996524438019,-913.7468970115776,678.2225557323213,1327.8435058772063,344.9671265345659,405.97550442207574,-269.5590471034687,-1001.9749359951431,43.71639517026811,331.106134407069,641.6178231516565,-414.47528836175024,426.1174984192398,858.4108871313854,541.5050876509999,-999.1002563243871,-101.81003337476136,792.1986225968471,-464.04973700045133,248.23798799089045,-23.41866101751546,-108.06582564363737,390.9201232984074,160.3763967464786,-440.07323594990663,238.62543591089081
macule,6510.424800905859,-3881.28855916056,2155.8971746929483,-1211.566295254035,807.4844156920152,-934.6557422382422,1023.3989434003322,-447.6183478597905,130.2013912990489,767.7007425517003,1472.140924924237,-409.58854240697474,-1662.2558926965628,392.4871801810849,-1266.4524730103262,2.6074391697031274,-778.1702401449178,1655.4574408762915,966.9880451036269,1221.9020906613991,-1391.4513588647176,458.7026466459617,1290.685691752329,1141.246864203363,-175.694578274634,268.81768291251126,-442.304615692818,-1308.5533472887018,-908.7491145255656,410.3561099593891,1287.4947546224903,276.08320334812174,-434.5816450003741,644.2743220566282,409.62567255768425,-868.6979442056522,-502.4550959505341,215.47507727802565,-1037.6874921001472,-101.66909784236547,-183.40623548274525,-41.67029136718229,-127.11702490649516,316.0644341534412,313.6442024319358,-1187.4376164229125,170.2436112551816,-74.34180851857207,463.35183846525644,744.0891210348573
macule,6052.720167221046,2552.4660406742473,3230.8151692759457,-1942.778927897607,1175.5850831479693,1470.1940889321518,447.2077795219551,79.20096715933315,-378.0109352772311,808.8496525994409,-103.36309617389165,1998.0532974195953,456.6975024880625,-410.7377775612,-624.7219493706209,599.834072839255,939.342361267643,-668.404322005224,-27.571009604092183,747.2923334160135,1606.3498585125772,580.1841137344732,-462.62882138989534,-172.173222471271,-517.9915949536547,692.8061609530604,743.4034720767019,-1240.5998640140879,-672.2644604654155,726.5872064927167,1179.2362208980078,-1519.2894543739053,414.38156241712136,-165.4934596754504,-339.89682930494087,-563.7876658228649,-917.7246198864206,412.41326339867885,-600.7903192129011,1348.3502240893058,-225.98790798729962,745.166875559175,1311.8590850276778,277.3230231383633,-676.9513424898639,206.25201762947987,2.0347626233326115,24.525731013509578,388.606076371311,-118.1773492647671
macule,3263.8632569498836,3659.126285099298,-956.7599773758926,-1766.787023688173,-104.22315249388214,1996.6395136102485,-1901.6567942929526,143.79663782691574,-425.01754945543195,659.7484894797694,-248.8595028419,132.48176457523678,1206.5102871633721,-726.0289103161248,-1024.6165059508548,-1252.0581609679505,-374.61079726018284,-941.6091506977665,-215.8667715556438,434.8586746075606,-244.12940936564033,-730.718140440214,587.5637560294654,120.30205655014552,-655.0217886652212,-1230.2497279838672,638.2828300260874,807.1995753100342,570.0488171387881,209.08491006373058,491.9590245692172,-919.1140027936179,50.544900933119735,-145.65048070013452,-429.09037695324264,1291.3099383516858,1703.5533668357766,1412.9888092297283,723.2399608881717,-262.9228343889319,791.3940227983464,-243.32871372345403,37.17884039674327,-310.64548244372776,216.46728737096814,519.6933140867862,-148.93862481385833,359.4440131542956,1357.409367075238,437.86162327057485
macule,6651.608354665721,3044.4080345626658,1392.7329637018177,-1986.7040613465758,2610.8250399861627,2200.289010008721,555.7077294101883,-1531.4877766326772,-566.0271594720303,-105.4385114417318,1024.657574754268,-2033.6399905962194,924.4380261413078,237.25113380250988,-1440.1580266038522,-855.6055597252381,-840.8833687213828,218.35348476997626,-1278.3002872631364,637.2059956091433,-361.3548304200729,135.82977842269352,-945.597940104705,733.2875507981104,-188.42871159050162,104.87560495818632,283.0850325640308,185.58477184204406,-825.7347656232561,349.28866806497206,1137.854912441315,-558.2666878862018,-1277.2069570244594,-244.5166231569886,-1126.2949469782134,258.8793774890817,531.2117521907569,777.7808869902328,70.55023539072235,-495.9620064145126,621.6101845721657,1576.6486413990522,822.7793123641889,-891.7560348975292,-562.5401261135364,94.15794547913154,408.5841947481868,1295.6715006842146,781.8305402793541,-339.8076041900921
macule,5513.466783480245,-4787.464052814723,1630.7682098830146,-917.0027398892754,-178.68563085136816,-1887.23796647657,2321.3476612257527,315.7094697749681,2019.9373846328558,167.20943140969362,627.4629201545533,-559.5805853190433,482.1202222204607,312.1111406815902,-196.89614846824017,-930.3046907596387,-335.3991645788409,-915.2520465307758,342.09607414212735,-2482.6199356311363,17.68360817962231,-109.57203080760709,-77.89326514853688,-680.9436315129864,-300.0298528172595,826.6184827609468,-741.2436069783708,-98.93493881440868,-539.7961148154984,-952.7575122840311,937.1116418411052,-829.7182617276928,-623.1286363713388,523.3216434814882,-144.98578283551404,247.92990138145043,-463.35458829767714,-10.576579614440243,-767.9461479818967,-1310.3361420442864,222.67503948149167,-997.5778562993381,-174.51316265590424,5.741508246104188,260.6826927041334,-471.6341932588593,563.729199147479,483.7100206830939,1237.4105215802322,-982.8513395762606
macule,7069.751325136085,1884.0133741766738,-1636.3314383228435,-102.56928301782966,-1069.211185234574,790.5796371094075,0.48513850309605905,-202.89281885690554,-729.7598470710336,-1474.1273278708063,-1068.0545155553882,1611.8226089353084,-378.81625327193444,-179.82841997631394,-1074.4500467093874,-312.32291966834066,-769.2685819041621,-36.019180066559926,1053.1585754899188,729.7947275108656,-1867.1663208338912,-1431.23617434621,1758.680736853885,-1092.4043953691287,329.33125022465765,491.61847700342184,1361.2934519035337,-784.1945675581063,-87.57753144199044,1550.0759054225064,-230.75452285348032,-89.89811427989467,-1508.2272409655839,387.60111984495643,62.33339446461083,435.84257229951515,221.94836344371575,606.1921423455287,953.1113928070811,-976.086013998968,105.69376020950371,-459.65103054736846,447.4526013167393,287.27538056856196,83.94276247125032,-251.4786860785609,-172.89168167560015,-77.8375923682919,-32.79023700101957,-168.05852994352418
macule,9155.992982426113,4042.1573679018065,4042.6549074593877,660.436372559866,-692.9079170343998,872.4363877645169,2646.5024852388524,-822.6425776158176,651.1884594439639,-1097.9953096936947,1709.544877558952,-215.41940451375245,384.4837129162305,1222.5609313260145,-1316.819687304772,969.7343377719383,-773.4797521954897,-878.7112384534553,343.8710291201598,922.7460112663985,21.97841628289926,433.5842844884356,-213.09700427782428,-155.24894344982332,528.6981888164947,564.9214907842661,-357.7199128223031,1908.1000136878695,-119.88386670270579,-895.1315281260972,276.7331178846448,-992.7207538921632,512.5505054017859,953.1334920803761,46.32599464766535,-292.64237206427055,-1197.8879007301994,-697.0489436546483,-528.5036453700927,-1120.8308978379666,-998.6585711259216,-61.16936733872652,390.03326780635507,-36.08177895188541,357.3477208348664,254.78775691397445,112.3269313637362,101.20200412450585,591.2672482593836,-18.462578686476686
macule,5846.230306695207,4819.8686636481625,110.56478752950835,-1383.342208177907,954.5476112728669,1547.938713402759,296.26582718669744,-854.3208775047699,-1301.618915425504,265.5450725265886,1168.0875962975847,-699.2518291383126,717.9030029034824,-229.95368276692096,525.032609660044,-888.7218759248412,-638.2562794857389,-960.1270381684958,653.5092289736581,86.75784325732891,-1777.0053572605038,-21.508888884437532,-1035.3493909825347,2055.894321507711,108.27569226710689,1253.7068579822246,-320.0739765791276,298.661648637176,-608.0513246915446,-680.8186997713136,-196.76983754290939,79.66366746723162,-790.1883646376813,-1316.5456917391755,-963.3671004333745,44.56376703544138,202.24047097723988,447.9236335541009,-136.16349150026875,-32.854469757043624,428.1026489435946,-904.555892547825,238.88259651393497,107.47609179699576,459.3308222627773,-197.2141546810994,259.7135535525072,716.6084979449539,-469.0479392867611,-257.94235283705814
macule,4957.627932761728,-2192.977150709976,3934.631497592323,-2113.4416165205216,1571.2139165100089,-2752.496599640664,-2.44907307859543,-806.931484828881,803.4743830971377,-877.28725309397,276.29602450745546,621.5316808433575,-971.5139240411322,254.3617204149795,-179.39983227337925,130.40646509555154,789.3956759729308,601.0999823651533,440.46760832583277,706.0585158046741,1671.5293070287685,1090.7551064252355,1108.7848231127534,-142.86859180557377,-375.10934391428293,589.2392432593236,218.77299647459955,-1026.3344015120801,678.9159498869083,-9.71543049292738,802.4329632871944,-30.037497654814622,-836.5435832243008,1492.4057233392637,-1048.3872132409804,-684.0729280328657,1473.0083577476087,1185.2414533578406,-1144.6657834973719,18.62567724750385,279.6569177712595,-1232.1750802011345,279.14936913120056,256.7751061974583,288.286245662124,310.211898870284,354.9171179715617,89.56192347487868,1496.5092519160235,-440.46489022267644
macule,5349.8727317255325,3493.4509757182195,1693.138877599591,-2078.6738539606376,1898.0442566431498,1903.619439885972,-1187.5436806670077,-2140.72468638268,223.06913110819252,-1043.6378140067202,-145.63293500484824,479.6960702948404,302.2026502528023,-258.744826172128,-321.8238868408011,-1702.4740810063954,-664.5764035727206,-876.9427879791776,-572.5352427071145,-71.81410961837123,185.15102411553636,58.994787885169146,-709.0396174364103,122.04964731328285,1761.8979779336942,899.363004755842,-635.4972589194053,609.6920420512384,-1815.039906748851,333.4547810517337,-330.21855295174583,-314.51254052166996,-769.4771366468968,455.15790234663865,-433.836102121318,-593.8009425995054,-1284.2978826723788,764.1375985917767,-96.47769853194794,723.5389148358763,1399.8218569578903,516.0827680931739,-524.4035272581615,-436.2852824031082,1322.0878699565894,719.3164091005938,-757.0151761891757,687.1094253804038,556.1405448502865,347.86260123802435
macule,4884.936751653245,-3530.9096597076236,1481.0053219060017,-1948.2914366614918,1540.2754771998182,-931.2561757605088,-730.0968729025458,-997.3568756148712,973.6814298723971,495.47974879498946,1084.163381704002,-283.18005430495737,-984.8421097451084,166.48474304857206,1570.2087352016342,305.1109678860198,-497.5106891530891,1786.8431446902357,-419.34550907541586,108.23750199278074,785.1794690416135,-1055.9392421626299,-22.414383281497756,-860.0307477732341,438.5103215870362,1703.1609928142007,658.145877836756,-153.57282899749129,1007.9600654373415,-1061.4099212019244,44.49814791803813,444.32616838282604,-264.4028738465911,1018.3258156815973,-619.5679081866415,-624.4296491126893,1742.03672406217,100.45965166882179,952.1903958473816,1737.0012160853564,-358.9049234696942,1042.6948225698159,159.63910712898542,1320.2560427052233,214.9197936112803,-301.90468611876304,559.4341340287212,278.7159189106695,1161.4614499439494,-205.64491982196347
macule,3020.050267879919,-3531.265890745615,465.0175064498951,-1498.6681980852213,-1139.8263306000833,-1003.9044164183078,954.2411577153545,-197.37443663128005,375.31592136146463,-1424.650648469357,2637.586029859946,-727.9485997051447,-354.21209161179996,-244.81130218755303,-1667.9627868329303,-1532.5998401163313,2220.7145487378307,26.61214369919379,554.8068614550584,-933.9334915909704,844.8487084229527,1080.8652570381564,232.76734544106824,826.9373368618983,-1591.7161373128874,1138.7427034807383,-300.672034345873,-498.2800506814877,-306.54262260735317,976.087089124264,229.2793280993194,563.2418023521856,271.05458519944506,463.2575968334023,-612.4376625714254,-774.5211940486811,-434.4394626788335,-93.46705066880357,-381.0631766339583,-123.04246093578756,599.3807911544855,775.8902086014385,33.09156769090693,-324.62867606832486,124.21507406649394,-1192.1978250354298,467.5802149620168,208.16634032116707,167.96502435085532,435.3749992169025
macule,4800.889997138201,3181.5359988017653,2872.2702966795982,-1255.517341687192,-664.609231402756,1512.8637019741916,-316.73444728314286,72.08218952974126,1415.7921702346569,-577.1386597085893,690.052643242337,1908.1484759533996,286.0172773863954,-592.4439692616219,176.74571440208467,-1121.6458898627557,46.499857168059705,143.9459211349697,1956.9117575666085,1628.947969961121,-270.2352574802842,119.5748303945777,-948.969941318357,1120.0971209128277,-933.2194368809153,1199.5222498910712,1047.7672017419707,-264.906483871227,-336.85164665136705,-1244.0201583196276,-597.0319837215309,597.7267939163098,-906.2811528392532,-223.5466215387097,-293.92849118411266,-78.73623828333912,-132.17599904174963,654.8553313748009,-837.499725224304,533.8396296194819,718.0012840756061,191.58260869221985,-515.962845074878,-433.9390174825281,356.45039043741747,-710.3608728086099,491.8226709419601,-702.0652873437182,-311.0929345835634,-279.78042671638656
macule,3410.267925036115,-5202.878327313783,3212.7580858304627,-895.2575839571603,-904.7264071169018,-1121.1692736807593,1107.7109481926684,564.836694760967,215.04803783217807,1125.1519038137012,2308.831517189734,1165.8693347182575,-1912.5460196309446,337.3274175605265,-665.4627839857748,-451.5689511945739,-195.20330782780346,-51.498395400118554,790.0471939014061,-1370.7302329337801,439.3477962053837,-284.76189769422905,-965.2101984405775,-754.9241079909868,-909.2935155002731,171.47946690461356,-243.8110639683913,-148.0312579962506,319.61580568548095,-970.3945656869929,-49.058870831806296,111.6552840664088,263.8692078647993,-1777.2663458953973,126.74573223182557,610.4650131033189,113.2724662198822,-640.6941991926602,-3.968437349172269,465.9102780294234,479.0090552693186,-840.5177027615457,-719.6133619639764,1514.2937634134075,339.94942880627127,-189.89867903172157,-333.890748390581,490.8777825906497,74.81127465246347,758.7735469447515
macule,6936.889752823051,-5114.122297901756,4637.166585343424,390.7495259325221,-1389.0174823567118,-605.5725957503124,2446.7268259941434,135.7361015412252,799.2874097685325,1130.1862970402258,616.0596022631746,19.646845237342323,-643.204061614049,770.7657591465852,-87.8532566629157,-1112.1011017490262,-917.4716084654533,451.79287686125684,791.7634679625378,-921.0287614951543,410.6951129150085,859.4003506502097,399.2871115908375,828.9985547372505,-1305.1120281235133,-833.9087598224635,-1174.3661737784907,747.4556282069707,-837.7089065684439,-1197.9592630637499,-479.60137609219385,-197.86367441100163,-1006.9891222936993,547.9933293162471,-71.0299344397999,-587.913998457057,-191.6665858480987,-1256.0661533305376,-278.7367120220497,274.5519662498481,295.4721307169788,91.02777645760192,-149.0709844066639,-928.7439234357963,-187.07189017603474,176.81902254296273,-87.32764219976704,692.9210576400399,1095.7238952019236,-682.6166935785328
macule,8313.254827565055,-2315.557034259963,409.70106762084055,206.29487008090192,-875.3265207192757,-1614.8937028887965,-677.8855270767776,-729.6129511223886,919.0058892833412,590.5874683653864,25.136192596828085,-303.1592199479036,-1396.8017897889222,1002.7729487579523,-611.8479527890487,1050.6332845042962,-419.71206767121635,-855.87634820993,231.37000095041108,-1304.779856735239,-147.58180460574889,936.9750946487375,-249.84753737543008,105.02923579481103,-1593.3633621732763,47.92154793035748,503.33305050670685,-394.6176901574346,2645.390627963247,-746.8527216991487,-277.4546194066364,-525.1047048518526,55.34752780409056,520.9035509499375,503.5930386305875,-60.35401162755794,185.72317248567788,206.21511477442186,1322.7301487780082,-389.08192739274733,644.0364191869579,-306.11877227659255,-1254.6260397498907,-777.5906526608562,800.4004737128267,220.6888141171361,-402.84857210933853,-178.27211209211742,754.1140074621438,-528.2132958333179
macule,3334.5977348793035,-3012.6941871910103,1806.5181148373372,-1813.516325305899,636.1762440063127,-1906.5997244559444,-2173.627954825191,-1530.7132456104591,30.152893456675468,-591.6877717459092,-180.07358636788976,261.69383361246236,-1546.844929822126,190.22626414040465,1536.4013640747178,917.1186883386132,-989.3742625217772,1278.9795997109416,159.56589181023372,-168.10785904752197,241.75602058204868,541.7909366228521,262.66848100108155,314.27019324872265,-534.5017643851418,129.17816487127342,-812.275114121778,410.99291523611555,-647.2025365803305,-967.8313061647078,-826.7222547337743,-85.088662486842,-413.3960962442089,428.0307297482413,-1703.2140794035715,-1180.4041423821889,331.2782849842457,904.4274153356286,352.5098991525241,-162.18942631335867,151.5094372266059,862.5696045773944,608.1307833884888,1022.2281301594151,-4.30257009604111,-794.1416699286201,1255.063799522339,212.82306049147715,467.22017994397345,1.7228644557074444
macule,7598.154665343907,338.83370056671515,-969.5995479426616,-16.014094794650923,-1367.3820571708466,512.991720545797,-297.252994999196,766.9407246312097,-1170.121632717592,120.7961512069566,-648.1252159219425,1122.3345373540978,683.1868034867094,-439.6726293499423,-638.6827079001192,-1477.9179528362895,-2154.8289512719093,570.0782555031952,518.4354535939481,486.97754841331573,-2378.314310974752,-956.6546579607812,1695.4090113129957,139.6740632446964,-898.5858738441093,-465.8008801474303,877.9393968216174,-855.33008352287,-536.0407079401967,442.68428858945873,636.3409767841092,362.7320434230938,194.30400162685586,-458.548869896948,-756.4615149072839,1413.7399795087015,101.73787677740215,445.13292985960493,493.4406568499036,-32.471096726682475,-294.17050018392393,-268.79726212771817,-124.05075283561752,-80.55810738305317,-577.6379557610039,897.5281338137873,-282.942758192903,101.00806696577564,-444.1248258417382,155.62584060704492
macule,4569.240621060403,-2787.5546514968096,3948.853023635405,-368.96175527336646,-1767.743190710943,1837.7561990060963,2071.8521332541404,-1189.7592689929722,-1058.750340087258,458.70021490987403,-1113.9894750415983,904.1010726587162,-979.3558990046872,347.85788787041923,1022.6035161447443,934.821464281337,10.599331170339713,-1184.6683856491773,675.9398203865644,-2154.836704449464,1439.9473944901808,-29.579415855386113,-1483.7338636481163,1441.3741367992557,439.9101616645218,816.735731257161,248.06916022914112,-197.8886318334884,1013.0952122693421,89.93169405105009,5.583135759138845,-1104.5590684239382,-582.0229443160579,-429.58279886792076,298.03568793042143,333.35633780049835,263.61514368554805,-1294.063522789611,-215.55065351487227,782.858623226748,-281.2759757596752,-408.76007409269516,-262.16097301063695,-566.5843144477627,463.5010222494146,-448.1207005616896,300.34006308293425,-39.00647752780646,-779.0898899499148,201.3054138990145
macule,9165.024902998353,-4255.69434090024,3073.8941449579597,836.4089805022116,-1527.268596305988,-2221.298963009424,2167.2551386888636,-22.50796554547205,274.67708867244534,1296.766344656538,929.8177227253193,-129.5581801567047,-771.7611033136795,1025.38379959434,-1193.1783337694385,-683.5242617550738,-7.123134015783795,1133.2440816281155,1324.4613943158795,443.3383910165271,342.444240094587,-486.86662318621853,897.6558801575454,-388.8256972842162,583.022768444413,-687.2847477913546,-1851.267742518726,114.12462724839982,-690.7920626228968,-32.81650739659528,540.6144061402697,-338.50157869474543,-311.1768241093789,798.6391812233553,-336.2125839644013,128.7776252373121,-721.1320119272432,-602.8969265575163,-1120.8669457296219,-132.29254253159502,-1078.2092669352141,624.4905875497352,684.9565640632353,523.6668729377229,-513.8947504692485,-900.4914911155165,292.52824774787,-83.88859503971068,71.36202182657301,712.5538935987832
macule,8029.864777925053,-3145.3616607951976,156.13787489011392,-282.4145029224125,-523.758433110097,-2078.520351420414,-1696.2606102701639,-966.15214644674,2370.0988286849506,231.32399047521508,711.8666386767759,-502.7196980898819,-127.392158909698,515.8094428489275,1343.4799342273463,639.0046159134304,-1095.0133069649237,712.7871228907923,415.0013346915475,-612.5164180513749,-679.0514004661109,-736.0121209770663,157.3384009223694,2197.6994627111085,52.87995222729058,773.4986564596227,-1696.8071000848163,653.414546301824,1331.1095454290348,-66.2581492224583,-190.48914709952928,-92.70893334625399,-1060.340503893594,244.88026295116535,932.4277431391502,349.9939470369923,35.24415382513382,538.9947108168191,215.74559949217405,1542.6867872927726,107.55855462200878,574.7707766284884,608.6743166520306,-1511.0580445545427,-137.23586052073048,-240.47814281967524,-565.3633237561496,-1208.14777431762,275.7594752517325,-350.4297208266261
macule,5044.721729814561,4290.256368187558,-683.8789161302361,-549.4344681878636,-1408.5827102460005,717.0749919431023,-998.2236317851302,-2531.6412388389895,-881.8090476555536,-25.247003936656004,1.365009885231946,1415.2225611547287,723.003706623364,-499.6673970825988,828.1835278026799,-1335.947349267062,-700.993219953038,-1054.3666940175779,-144.25225512822118,758.6965104241464,-656.3270271861429,646.8337854513333,6.625139655838701,-582.4504620722507,215.84504310690738,-555.1801802651086,630.2284985593216,-400.3812137041274,212.997972453474,1115.4201204303495,227.6496341727996,-487.2832289055445,360.1160780236703,-186.75678487658104,-435.94860609776106,-541.8320520045057,-223.88990744425124,490.61097345732304,839.3471433308785,-937.8817241562376,-555.3647185997454,-270.06095545259285,297.62287918359084,-631.2410938568414,-540.8280969287576,-1291.8255419185575,375.27856568595973,-451.983872603294,319.9095826532703,250.7470746973565
